province,city_or_municipality,position,name,nikname,votes_obtained
Iloilo,Mina,Councilor,"Chichirita, Bernardino Pequierda",-,4988
Surigao del Norte,Mainit,Councilor,"Ocon, Edna Mantilla",Ed,4988
Oriental Mindoro,Baco,Vice-Mayor,"Zulueta, Conrado Nicasio",Rading,4989
La Union,Caba,Vice-Mayor,"Wenceslao, Erlinda Bautista",Linda,4989
Bataan,Morong,Councilor,"Tunaya, Arthur Angeles",Art,4989
Biliran,Biliran,Vice-Mayor,"Enage, Leandro Batongbacal",Klong,4990
Ilocos Sur,San Juan Lapog,Councilor,"Ramos, Florante Argel",Flong,4991
Surigao del Sur,Madrid,Mayor,"Arpilleda, Jose Arizobal",Joe Arpi,4991
Cagayan,Alcala,Councilor,"Cabildo, Eliseo Aresta",Ely,4993
Isabela,Cordon,Councilor,"Salatan, Hipolito Camangeg",Lito,4993
Masbate,Monreal,Vice-Mayor,"Grona, Romeo Lumberio",Meo,4993
Zamboanga del Norte,Jose Dalman Ponot,Mayor,"Adaza, Russell Hamoy",Dodong,4994
Catanduanes,Bato,Councilor,"Rodulfo, Roberto Pereyra",Abing,4995
Camarines Sur,Pasacao,Councilor,"Tayco, Nino Avengoza",Ni–o,4996
Camarines Sur,Lupi,Councilor,"Acero, Josie Salamatin",Otie,4997
Cebu,Malabuyoc,Councilor,"Almeida, Elizabeth Lepatan",Inday Abeth,4998
Eastern Samar,Taft,Councilor,"Dacuyan, Norma Adal",Nor,4998
Zamboanga Sibugay,Olutanga,Councilor,"Macion, Ruben Florentino",Ben,4998
Pangasinan,Burgos,Councilor,"Boston , ISr.ael  Valdez",Boy,4999
Cagayan,Gonzaga,Councilor,"Salum, Pablo Juperio",Pabling,4999
Misamis Ocidental,Lopez Jaena,Councilor,"Taclob, Edgar Bersabe",Edgar,4999
Bohol,Candijay,Councilor,"Tutor, Melina Lim",Babie Lim,5000
North Cotabato,Antipas,Councilor,"Palomo, Henry Papelera",Toto Henry,5000
Pangasinan,Labrador,Mayor,"Acain, Ernesto Isla",Aca,5001
Zamboanga del Norte,Godod,Councilor,"Antao, Badjia Amud",Jing,5001
Misamis Ocidental,Sapang Dalaga,Councilor,"Maniwan, Rosena Palude",Rose,5001
Sulu,Maimbung,Councilor,"Habbisi, Almuzrin Lipaie",Al,5003
Pangasinan,Urbiztondo,Councilor,"Macalanda, Regienand De Guzman",Reggie,5003
Rizal,Pililla,Councilor,"Pendon, Susano Mataro",Sano,5003
Fourth District,Pateros City,Councilor-1st District,"Munoz, Getulio Jr. Pilar",Boyet,5004
Laguna,Rizal,Councilor,"Robles, Marcelino Cabildo",Lino,5005
Quezon,Real,Councilor,"Santiago, Janette Ruzol",Janet Santiago,5005
Zamboanga del Norte,Tampilisan,Councilor,"Paculba, Gil Lumasag",Gil,5005
Negros Oriental,Amlan Ayuquitan,Councilor,"Tubac, Edmund Remollo",Mon,5006
Laguna,Pagsanjan,Councilor,"Dimaranan, Gener Capistrano",Boker,5006
Zamboanga Sibugay,Buug,Councilor,"Buhayan, Dante Dela Cruz",Nonoy,5006
Bohol,Dauis,Councilor,"Mante, Necito Ente",Nenie,5007
Misamis Ocidental,Baliangao,Vice-Mayor,"Yap, Agne Sr. Villanueva",Agne-Ne,5007
Oriental Mindoro,Socorro,Councilor,"Villar, Larcy Masangkay",Tita Larcy,5010
Isabela,Gamu,Councilor,"Lorenzo, Emmanuel Calucag",Manny,5010
Leyte,Javier Bugho,Councilor,"Cumla, Jose Whirly Cua",Boy,5010
Capiz,Ivisan,Councilor,"Delos Santos, Bito Odicta",Bito,5011
Pangasinan,Manaoag,Councilor,"Bernardo, Christine Rodrigo",Tin,5012
Fourth District,Pateros City,Councilor-1st District,"German, Gerald Sangalang",Gerald,5015
Samar (Western Samar),Tarangnan,Councilor,"Tomacas, Marilou Lominoque",Malo,5018
Basilan,Lantawan,Councilor,"Ismael, Hudairi Salajin",Iri,5019
Romblon,Cajidiocan,Councilor,"Maca, Mabini Tarrosa",Mabing,5019
Southern Leyte,Saint Bernard,Councilor,"Lompot, Necitas Magat",Inday,5019
Pangasinan,Aguilar,Councilor,"Pastorin, Raymundo Macaraeg",Rudy,5020
Batangas,Calatagan,Councilor,"Rol, Kim Ruel Rodriguez",Kim,5020
Albay,Manito,Councilor,"Benitez, Bonifacio Alama",Boning,5020
Masbate,Balud,Councilor,"Tacurda, Paulito Paglinawan",Palog,5020
Sarangani,Maasim,Councilor,"Benito, Royeca Sumampen",Roy,5020
Pampanga,Santa Rita,Councilor,"Calo, Vicente Busud",Vic,5021
,Candelaria,Vice- Mayor,"Ecunar, Pedro Cieto",Pete,5021
North Cotabato,Banisilan,Councilor,"Lustan, Erwin Navarro",Toto,5021
Capiz,Cuartero,Councilor,"Henderin, Ruben Robles",Neneng,5022
Ilocos Sur,Caoayan ,Mayor,"Tugade, Mario Ragasa",,5023
,Cabangan,Mayor,"Apostol, Ronaldo Fidel",Ronald,5025
Bukidnon,Dangcagan,Mayor,"Ayuban, Edilberto Fabria",Boboy,5025
Cagayan,Amulung,Councilor,"Pascual, Alexander Lopez",Alex,5026
Batangas,Lobo,Councilor,"Sulit, Amador Ambrocio Zaraspe",Doy,5026
Capiz,Cuartero,Councilor,"Flejoles, Marcial Borres",Nonoy,5026
Samar (Western Samar),Tarangnan,Councilor,"Abria, Amado Solayao",Mading,5026
Cebu,Samboan,Councilor,"Gorion, Franco Balbuena",Frank Ok,5027
Zamboanga Sibugay,Mabuhay,Councilor,"Calonge, Editha Ocol",Edith,5027
Capiz,President Roxas,Councilor,"Dela Cruz, Jonifer Berte",Nonong,5028
Capiz,Roxas City,Councilor,"Dela Cruz, Jonifer Berte",Nonong,5028
Camarines Sur,Milaor,Councilor,"Flores, Pedrito Millamina",Pedring,5029
Oriental Mindoro,Mansalay,Councilor,"Caducio, Jerry Correa",Jerry,5030
Lanao del Sur,Saguiaran,Councilor,"Satar, Nasser Rumuros",Arnais,5031
Antique,Hamtic,Councilor,"Sanchez, Jovito Jr. Mosquera",Bemboy,5031
Zamboanga del Sur,Kumalarang,Councilor,"Bariata, Pedro Acunim",Pet,5031
Ilocos Sur,Sinait,Vice-Mayor,"Yabes, Edgar Ibea",Ed,5032
Iloilo,Badiangan,Councilor,"Gaje, Erwin Roy Jito",Wewin,5032
Ilocos Sur,San Juan Lapog,Councilor,"Soria, Vincent Gorospe",Sinti,5033
Quezon,Agdangan,Councilor,"Ricamora, Ribenson Labado",Br,5033
Benguet,Mankayan,Councilor,"Tanglib, Jules Lim",Jules,5034
Quirino,Diffun,Councilor,"Cabe, Macaria Blanco",Caring,5034
Bohol,Duero,Councilor,"Olano, Mansueto Cagande",Tito,5034
Negros Oriental,Jimalalud,Councilor,"Facturan, Virgilio Abrasado",Billy,5036
Isabela,Mallig,Councilor,"Baniqued, Felicito Sr. Franada",Cito,5036
Ilocos Sur,Santa Catalina,Councilor,"Ong, Edwin Tira",Mila,5037
Pangasinan,Basista,Councilor,"De Guzman, Orlando Caranto",Lando,5037
Cagayan,Piat,Councilor,"Agustin, Catherine Abbariao",Cathy,5037
Iloilo,Banate,Councilor,"Bagcal, Billy Monana",Nene Belo,5037
Cebu,Carmen,Councilor,"Saagundo, Renato Escaner",Pangga,5037
Iloilo,Anilao,Councilor,"Arano, Melinde Dayot",Neneng,5038
Biliran,Cabucgayan,Vice-Mayor,"Adobo, Gemma Garcia",Gemma,5038
Davao del Norte,Islan Garden City of Sam,3Rd District - Councilor,"Gonato, Metodio Donaire",Todiong,5038
Cagayan,Iguig,Councilor,"Trinidad, Raul Barizo",Raul,5039
Batangas,Lobo,Councilor,"Andaya, Mikael II Celis",Eto,5039
Camarines Sur,Ocampo,Councilor,"Sederia, Nestorio Malate",Sprong,5039
Bukidnon,Ipasug-ong,Councilor,"Romero, Mitchell Tundanay",Otoy,5039
Tawi-tawi,Languyan,Councilor,"Mohammad, Pu-Ji Golino",Pudz,5040
Iloilo,Alimodian,Councilor,"Alejo, Julius Kilayko",Nonoy,5040
Bohol,Alicia,Councilor,"Namoco, Leonardo Miasco",Dodong,5040
Bohol,Loboc,Councilor,"Taldo, Alexis Fernando",Alex,5040
Northern Samar,Palapag,Councilor,"Morta, Eduardo Getalado",Dardo,5042
Negros Oriental,Jimalalud,Councilor,"Estorco, Cornelius Rogelio Aranda",Sonny,5043
Oriental Mindoro,Baco,Councilor,"Aguilar, Aries Zara",Boy,5045
Catanduanes,Virac,Councilor,"Isorena, Avelino Palomer",Velin,5045
Southern Leyte,Macrohon,Councilor,"Ligtas, Alberto Mibulos",Berto,5045
Oriental Mindoro,Pola,Councilor,"Umbao, Crescente Garcia",Centes,5046
Quezon,Unisan,Councilor,"Alpay, Allen Valenzuela",-,5047
Capiz,Sapi-an,Councilor,"Gallardo, Jonathan Oquendo",Nono,5048
Benguet,Tuba,Councilor,"Sal-Ongan, Clarita Pagnas",Tarit,5049
Southern Leyte,Liloan,Councilor,"Barba, Ramon Fernandez",Ramon,5049
Ilocos Norte,Vintar,Councilor,"Foz, Lorna Leah Castro",Leah,5051
Cagayan,Amulung,Councilor,"Malamug, John John Balinag",Jong,5051
Nueva Ecija,Lupao,Councilor,"Uminga, Rolando Ignacio",Rolan,5051
Southern Leyte,San Francisco,Vice- Mayor,"Narona, Romeo Morales",Romie,5052
Zamboanga del Norte,Sirawai,Councilor,"Dulos, Rusaida Ismael",Rose,5052
Laguna,Pagsanjan,Councilor,"Rivera, Celso Espera",Rep,5053
South Cotabato,Tantangan,Councilor,"Alada, Johnny Torricamada",Kap,5053
Quezon,Agdangan,Councilor,"Villamater, Myrna Uy",Siobe,5054
Aklan,Tangalan,Mayor,"Fuentes, Gene Torre",Gen-Gen,5054
Surigao del Sur,Lianga,Mayor,"Alameda, Manuel Osorio",Mangie,5054
Quirino,Cabarroguis,Councilor,"Ubando, Roldan Eclar",Dan,5055
Masbate,Baleno,Councilor,"Cabug, Romeo Maglente",Romy,5055
Negros Oriental,Vallehermoso,Councilor,"Serion, Rusty Bernus",Rusty,5056
Benguet,Kapangan,Mayor,"Canuto, Roberto Kalaw",Rob,5056
Surigao del Sur,Madrid,Councilor,"Mata, Lolita Arado",Neneng,5056
Quezon,General Luna,Councilor,"Suarez, Manuel Gonzales",Abba,5057
Lanao del Norte,Bacolod,Councilor,"Clapano, Quintin Jr. Ababon",Boboy,5059
Bohol,Bilar,Councilor,"Tapangan, Exequiel Dapar",Ekil,5061
Surigao del Sur,Marihatag,Vice- Mayor,"Navarro, Leo Cubil",Loy,5062
Masbate,Mobo,Councilor,"Danao, Reginald Orlando Santos",Reggie,5063
Bohol,Catigbian,Councilor,"Maglanus, Mariano Jr. Laroda",Junior,5063
Ilocos Norte,Pasuquin,Councilor,"Dela Cruz, Elsie Valdez",,5064
Bukidnon,Malitbog,Councilor,"Villamin, Victor Razon",Vic,5064
Nueva Vizcaya,Bayombong,Councilor,"Barnacha, Rodinante Arzadon",Rodie,5065
Bohol,Alicia,Vice-Mayor,"Balahay, Basilio Jr. Handugan",Jun,5065
Cebu,Moalboal,Councilor,"Tejero, Conrado Tacoloy",Rady,5065
Bohol,Dagohoy,Councilor,"Ampoloquio, Andres Dano",Andres,5066
Aurora,Dipaculao,Councilor,"Gines, Melanio Alata",Berting,5067
Quezon,Unisan,Councilor,"Vera Cruz, Jose  Castro",Jess,5067
Ilocos Sur,Sigay,Councilor,"Alvarado, Mark Denver Pascua",Denver,5070
Masbate,Mobo,Vice-Mayor,"Reyes, Amelita Ramos",Amy,5070
Iloilo,Zarraga,Councilor,"Lacson, Michael Omar Lacson",Omar,5071
Misamis Ocidental,Lopez Jaena,Councilor,"Cepe, Florepes Calog",Cepe,5071
North Cotabato,Antipas,Councilor,"Pedregosa, Andres Pedregosa",Nono,5071
Davao del Sur,Sarangani,Vice-Mayor,"Amierol, Jovanie Uy",Jojo,5072
Marinduque,Gasan,Councilor,"Sadiua, Ederlinda Rodil",Edy,5074
Cagayan,Allacapan,Councilor,"Onia, Nath Bryan Chan",Bryan,5074
Ilocos Sur,Santa Lucia,Councilor,"Costales, Rex Habon",Boy,5075
,Palauig,Councilor,"Aranda, Arden Arana",Arden,5075
Tarlac,Santa Ignacia,Councilor,"Corpuz, Gregorio Sr. Sadiarin",Uyong,5076
,San Marcelino,Councilor,"Manangan, George Hipolito",George,5077
Isabela,Palanan,Councilor,"Dolores, Jennifer Ritua",Atcha,5078
Bukidnon,Malitbog,Councilor,"Sagosa, Roldan Uba",Agong Roldan,5078
Batangas,San Nicolas,Mayor,"Sandoval, Epifanio Rodriguez",Peping,5079
Masbate,Masbate City,Councilor,"Ora-A, Anthony Batidio",Nonoy,5079
Leyte,Pastrana,Councilor,"Carian, Gerardo Solis",Gerry,5079
Benguet,Mankayan,Councilor,"Banario, Dario Sakito",Dar,5081
Iloilo,Banate,Councilor,"Acejo, Mary Ann Bejo",Mary Ann,5081
Eastern Samar,Can-avid,Councilor,"Coso, Michael Glenn Casillano",Biboy,5081
Quirino,Maddela,Councilor,"Villamar, Dennis Gaffud",Den,5082
Pampanga,Sasmuan Sexmoan,Councilor,"Leoncio, Josefina Cabrera",Lala,5082
Cebu,Alcantara,Councilor,"Ferras, Joseph Mascardo",Seph,5082
Siquijor,Maria,Vice- Mayor,"Magdalan, Vito Tayros",Vito,5082
North Cotabato,Aleosan,Councilor,"Cabalo, Eduardo Capulos",Ed,5082
Negros Oriental,Tayasan,Councilor,"Guardario, Ramil Balsimo",Mil,5084
Lanao del Norte,Baloi,Councilor,"Usman, Nasser Sulog",Kuya,5084
Agusan del Norte,Santa Josefa,Vice-Mayor,"Dela Torre, Romeo Ombrosa",Romy,5084
Lanao del Sur,Saguiaran,Councilor,"Salic, Carim Makil",Cara,5086
Nueva Ecija,Carrangalan,Councilor,"Sta Maria, Rogelio Domingo",Rogie Gatas,5088
Romblon,Looc,Mayor,"Fiel, Juliet Ngo",Nene,5089
Romblon,Magdiwang,Mayor,"Fiel, Juliet Ngo",Nene,5089
Isabela,City of Santiago,Mayor,"Abesamis, Reynaldo Padolina",Rey,5089
Quezon,Malunay,Councilor,"Diaz, Servillano Sr. Bueno",Bet,5089
Tarlac,Santa Ignacia,Councilor,"Regala, Angelina Abrazado",Giling,5090
Cebu,Cebu City,2Nd District - Councilor,"Montejo, Toribio Arnejo",Boy,5090
Antique,Laua-an,Vice-Mayor,"Necor, Antolin Sarmiento",Tolin,5091
Leyte,Ormoc City,Councilor,"Lesigues, Napoleon Gesma",Nap,5091
Surigao del Norte,Mainit,Councilor,"Odtojan, Fely Manteza",Daday,5091
Romblon,San Agustin,Councilor,"Fabon, Pedrito Musico",Pedring,5093
Iloilo,Duenas,Councilor,"Pama, Julio Labos",Chef,5094
Camarines Norte,Basud,Councilor,"Villaluz, Liwayway Indo",Liway,5096
Northern Samar,Palapag,Councilor,"Caparroso, Glicerio De Alca",Tati,5096
Masbate,Balud,Councilor,"Macuha, Ladislao Aguilar",Ladie,5098
Iloilo,Leganes,Councilor,"Galve, Alexander Selauso",Dodoy,5098
Cebu,Alcantara,Councilor,"Irojo, Edgar Masuela",Eddie,5098
Northern Samar,Palapag,Councilor,"Chy, Vicente Avila",Etik,5098
Bohol,Cortes,Councilor,"Legaspi, Allan Olajay",Lan,5100
Surigao del Norte,Dapa,Councilor,"Patagan, Samie Casal",Sam,5100
Biliran,Cabucgayan,Mayor,"Garing, Arnelito Sanoria",Arnel,5101
Isabela,Mallig,Councilor,"Acoba, Melchor Lopez",Mel,5102
Tarlac,Mayantoc,Councilor,"Santos, Francisco Lumicao",Frank,5102
Compostela Valley,New Bataan,Councilor,"Relampagos, Goley Bajalla",Goly,5102
Zamboanga del Sur,Dimataling,Councilor,"Ramirez, Cesar Handumon",Sar,5103
Cagayan,Ballesteros,Councilor,"Delos Santos, Ricardo Collado",Ricky,5104
Camarines Sur,Ocampo,Councilor,"Tanay, Midel Patriarca",Cor,5104
Zamboanga Sibugay,Olutanga,Councilor,"Jailani, Sabre Avabangsa",-,5104
Iloilo,Lambunao,Councilor,"Panes, Marino Mallorca",Menong,5106
Tawi-tawi,Languyan,Mayor,"Sali, Abduhasan Ismail",Ismail,5107
Mountain Province,Bauko,Mayor,"Odsey, Franklin Chaokas",Frank,5107
Pangasinan,Mabini,Councilor,"Ong, Roberto Cabato",Robert,5107
Bukidnon,Pangantucan,Councilor,"Franco, Marlene Libredo",Franco,5107
Camarines Sur,Lupi,Councilor,"Jacinto, Christopher Velarde",Topi,5109
Ilocos Sur,Sigay,Councilor,"Tajon, Mario Organo",Bobot,5110
Iloilo,Duenas,Councilor,"Catalan, Welly Murillo",Naldo,5110
Isabela,Burgos,Mayor,"Tio, Manuel Acorda",Manny,5111
Catanduanes,Viga,Councilor,"Usero, Jesus Gonzalo",Bana,5111
Lanao del Norte,Kolambagun,Councilor,"Yanez, Romulo Ducao",Mulong,5111
Ilocos Norte,Dingras,Councilor,"Garces, Elsie Patacsil",Elsie,5112
Tarlac,Mayantoc,Councilor,"Manuel, Virgilio Zegura",Biyyo,5112
Camarines Sur,Precentasion Parubcan,Councilor,"Amoroso, Arturo Dojello",Tomas,5112
Camarines Sur,Ragay,Councilor,"Amoroso, Arturo Dojello",Tomas,5112
Capiz,Cuartero,Councilor,"Guillermo, Ronald Arriego",Rg,5112
Southern Leyte,Bontoc,Councilor,"Paler, Gerardo Barcelon",Gerry,5112
Palawan,El Nido Bacuit,Mayor,"Corral, Leonor Dangan",Nhor,5113
Aklan,Batan,Councilor,"Salazar, Jairus Concepcion",Dongdong,5114
Bohol,Duero,Councilor,"Bernadas, Polienoto Palmaras",Pol,5114
Surigao del Norte,Mainit,Councilor,"Reyes, Nelson Recabo",Nel,5115
Agusan del Norte,Santa Josefa,Councilor,"Roa, Gino Pelenio",Puloy,5116
Cagayan,Abulog,Councilor,"Tubbali, Demetrio Dalluay",Demie,5118
Pampanga,Santa Rita,Councilor,"Ocampo, Francis Virgilio Manalo",Obi,5119
Iloilo,San Dionisio,Councilor,"Villanueva, Larry -",-,5119
Eastern Samar,Can-avid,Councilor,"Balla, Aurora Java",Auring,5119
Oriental Mindoro,Bulalacao San Pedro ,Councilor,"Aceron, Eduardo Contreras",Boy,5120
Bohol,Alicia,Councilor,"Bolanio, Elias Sr. Jao",Ely,5120
Zamboanga del Norte,Sibuco,Councilor,"Caril, Hannibal Naing",Andak,5120
Fourth District,Pateros City,Councilor-1st District,"Dionisio, Napoleon Jr. Flores",Nap,5121
Marinduque,Boac,Councilor,"Montemar, Sergio Osmillo",Sergs,5121
Nueva Ecija,Licab,Mayor,"Domingo, Wilfredo Sawit",Willy,5121
Fourth District,Pateros City,Councilor-2nd District,"Reyes, Jeric Garcia",Eric,5123
Camarines Sur,Gatchitorena,Councilor,"Sarmiento, Jesus Rico Cruel",Ricoy,5125
Antique,Barbaza,Councilor,"Yongque, Adolfo Dy",Opoy,5126
Antique,Bugasong,Councilor,"Felipe, Lily Pe",Lily,5127
Bohol,Bien Unido,Councilor,"Villarias, Rogelio Evangelista",Dodong,5127
Southern Leyte,Liloan,Councilor,"Lorezo, Vilma Cuares Aborca",Vi,5127
Negros Oriental,Vallehermoso,Councilor,"Pescante, Vicente Abello",Inting,5128
Romblon,San Agustin,Mayor,"Madrona, Emmanuel Fabic",Toto,5128
Isabela,Quirino,Councilor,"Dalit, Eddie Sonny Ancheta",Eddie,5128
Agusan del Norte,San Luis,Councilor,"Rivera, Sadat Jabonera",Dating,5128
Zamboanga del Norte,Siayan,Councilor,"Siasico, Raymund Jay Perez",Jay,5129
Bohol,Candijay,Councilor,"Amora, Rey Granada",Rey,5130
Basilan,Maluso,Councilor,"Ferjan, Ahmad Cawanan",Andan,5131
Laguna,Paete,Vice-Mayor,"Bagabaldo, Rojilyn Quiachon",Mutuk,5131
Bataan,Abucay,Councilor,"Baluyot, Mario Villafuerte",Balibag,5132
Cagayan,Enrile,Councilor,"Battung, Romeo Binarao",Romy,5133
Batangas,Calatagan,Councilor,"Aytona, Glenn Zapata",Glenn,5133
Southern Leyte,Liloan,Councilor,"Chua, Victor Maamo",Vic,5133
Agusan del Sur,Carmen,Vice-Mayor,"Palang-At, Diosdado Recemiento",Dado,5133
Samar (Western Samar),Zumarraga,Councilor,"Ojeda, Analyn Molito",Ana,5134
Compostela Valley,New Bataan,Councilor,"Vargas, Justino Dales",Just,5135
North Cotabato,Libungan,Councilor,"Cuan, Christopher Maningger",Amping,5135
Surigao del Sur,Carraslan,Mayor,"Arreza, Alfred Buar",Aba,5136
Bohol,Alburquerque,Councilor,"Toribio, Antonio Aparece",Giging,5137
Agusan del Sur,Magallanes ,Councilor,"Auguis, Margarito Cabanca",Mar,5137
Northern Samar,Gamay,Mayor,"Capoquian,  Timoteo Tilbe",Dr. Otong,5138
Negros Occidental,Toboso,Councilor,"Bedonia, Jesus Jr. Valdivia",Boy,5139
Bohol,Danao,Councilor,"Signe, Belen Panio",Belen Tabel,5139
Iloilo,Anilao,Councilor,"Depakakibo, Agustin Zerrudo",Bebot,5140
Bohol,Cortes,Councilor,"Pabutoy, Leo Gabrinez",Ampong,5141
Laguna,Rizal,Councilor,"Razon, Benito Bruel",Benny,5142
Camarines Sur,Libanan,Councilor,"Cruz, Augustus Caesar III Madrigal",Ace,5142
Northern Samar,Palapag,Councilor,"Rivera, Nicetas Tobello",Nene,5142
Dinagat Island,Basilisa Rizal,Councilor,"Ensoy, Antonio Canedo",Tony,5143
Oriental Mindoro,Socorro,Councilor,"Lasac, Rustico Jandusay",Tico,5145
Masbate,Uson,Councilor,"Alicante, Perla Moran",Perl,5145
Aklan,Balete,Councilor,"Recidoro, Peter Cariscal",Pete,5145
Ilocos Norte,Sarrat,Councilor,"Flores, Amanda Rosario Ruiz",Amyrose,5146
Pangasinan,Laoac,Councilor,"Fernandez , Severo Carino",Berong,5146
Pangasinan,Mapandan,Vice-Mayor,"Villar, Timoteo Iii Salazar",Dick,5146
Davao Oriental,Caraga,Councilor,"Duma-An, William Sobiaco",Willie Boy,5146
Antique,Laua-an,Councilor,"Relles, Zosimo Bangcaya",Simo,5147
Palawan,Coron,Councilor,"Dignadice, Josefina Batayola",Mam Josie,5148
Cagayan,Amulung,Councilor,"Castro, Leonardo Visalda",Narding,5148
Quezon,San Francisco Aurora,Councilor,"Tan, Gomar Recel Vailoces",Gm,5149
Aklan,Altavas,Councilor,"Solita, Joly Andres",Toto,5150
Iloilo,San Dionisio,Councilor,"Mondejar, Je  Samarista",Jeboy,5150
Tawi-tawi,Mapun Cagayan De Tawi-Tawi,Vice- Mayor,"Muksin, Kennedy Hussien",Ken,5151
Camarines Norte,Mercedes,Councilor,"Palmero, Juanito Aureus",Itoy,5151
Bukidnon,Kadingilan,Councilor,"Isidro, Florencio Jr. Hampac",Toto,5151
Tawi-tawi,Languyan,Councilor,"Idlasan, Said Abdula",Tax,5152
Southern Leyte,Liloan,Councilor,"Parado, Resurreccion Remollino",Rex,5152
Lanao del Sur,Maguing,Councilor,"Magrara, Hazim H Ali",Gascon,5153
Bohol,Bilar,Councilor,"Delfin, Paterno Sarigumba",Boy,5153
Leyte,Mahaplag,Councilor,"Dizon, Bernardo Manunog",Bernie,5153
Negros Oriental,Amlan Ayuquitan,Councilor,"Bocanegra, Jose Gallardo",Choy,5154
Sarangani,Maitum,Councilor,"Abequibel, Arnold Reyes",Nold,5154
Agusan del Sur,Magallanes ,Councilor,"Cumba, Cydric Cupin",Kap,5154
Basilan,Lantawan,Vice-Mayor,"Akbar, Haramain Jaujohn",Maih,5155
Antique,Hamtic,Councilor,"Checa, Gil Monsarvas",Dodong Gil,5155
Surigao del Sur,Cantilan,Councilor,"Sunga, Arturo Mendoza",Jun-Jun,5155
Bohol,Clarin,Councilor,"Sabalberino, Roberto Artaste",Bert,5157
Bohol,Clarin,Councilor,"Pelias, Andres Jr. Sanchez",Jun,5157
Leyte,Ormoc City,Councilor,"Brazil, Prospero Quintana",Pros,5157
Bataan,Abucay,Councilor,"Roxas, Paquito Soriano",Pike,5158
Masbate,Monreal,Mayor,"Espiloy, Jose Wyett Magdaraog",Waw,5158
Masbate,Palanas,Mayor,"Alvarez, Silvestre Abejero",Beting,5158
North Cotabato,Banisilan,Councilor,"Malidas, Sunny Mohamad",Sun,5159
Romblon,Romblon,Councilor,"Robis, Edler Martos",Edling,5160
Camarines Sur,Caramoan,Councilor,"Purisima, Adelfa Teoxon",Delfa,5160
Capiz,Jamindan,Mayor,"Jinon, Ethel Ricaforte",Manang,5161
,Palauig,Councilor,"Maliberan, Crispin Corum",Cris,5162
Ilocos Norte,Banna Espirito,Councilor,"Oalog, Nelson Castillo",Nel,5164
Nueva Ecija,Talugtug,Councilor,"Pagaduan, Floro Jr. Caspillo",Jun-Jun,5165
Lanao del Sur,Maguing,Councilor,"Bonsalagan, Mulak  Gamama-Taher",Mulack,5166
Iloilo,Balasan,Vice-Mayor,"Arcosa, John Ariola",Jun,5166
Surigao del Norte,Mainit,Councilor,"Endico, Eladio Jr. Badilla",Jun,5166
Pangasinan,Bautista,Councilor,"Ramos, Dominador Calvis",Doming,5168
Nueva Ecija,Llanera,Councilor,"Martin, Oscar Mariano",Bong,5168
South Cotabato,Santo Nino,Councilor,"Cordero, Geronimo Jr. Caras",Toto Gerry,5168
Quezon,Agdangan,Councilor,"Cawa, Neolleo Caparros",Noel,5169
Camarines Sur,Sagnay,Vice-Mayor,"Chavez, Rachiel Buenaobra",Ratz,5169
Bohol,Danao,Councilor,"Suter, Indosia Orapa",Donie,5169
Cebu,Tabogon,Councilor,"Arpon, Alfonso Mendoza",Ponso,5169
Camarines Sur,Balatan,Councilor,"Montenegro, Fidel Bon",Fidel,5170
Camarines Sur,Bato,Councilor,"Montenegro, Fidel Bon",Fidel,5170
Sarangani,Malapatan,Councilor,"Harid, Dianodin Magangcong",Taba,5170
Negros Oriental,Bindoy Payabon,Councilor,"Mana-Ay, Ray Lendio",Boboy Rey,5171
Bukidnon,Kadingilan,Councilor,"Ramirez, Trinitas Hallasgo",Gingging,5171
Ilocos Norte,Paoay,Councilor,"Llaguno, Cesar Gonzales",Sarski,5172
Pangasinan,Mapandan,Mayor,"Villar , Vivien Ocampo",Jo,5172
Quezon,San Francisco Aurora,Councilor,"Marasigan, Severino Agapay",Bino,5172
Masbate,Palanas,Councilor,"Son, Alfonso Jr. Sia",Jun,5172
Zamboanga del Norte,Tampilisan,Councilor,"Mah, Florentino Ebao",Nonoy,5172
Surigao del Norte,Placer,Mayor,"Mangacop, Chary Tarotopun",Chary,5172
Bohol,Antequera,Councilor,"Rebosura, Samuel Ombina",Amet,5173
Tarlac,Mayantoc,Councilor,"Castro, Iggy Razalan",Iggy,5174
Cebu,Malabuyoc,Councilor,"Sabac, Charito Creus",Dodong,5174
Laguna,Lumban,Councilor,"Garcia, Darryl Ballestero",Darryl,5176
Masbate,Mobo,Councilor,"Villamor, Herbert Martin Hernandez",Atin,5176
Zamboanga del Sur,Vincenzo A. Sagun,Councilor,"Cabico, Cipriana Dugho",Soping,5176
Lanao del Sur,Maguing,Councilor,"Dimakuta-Mandangan, Abdulhabib Magandia-Sumayan",Nanawi,5178
Nueva Ecija,Laur,Councilor,"Desamito, Armando Austria",Pol,5179
Camarines Sur,Camaligan,Mayor,"Eduardo, Rolando Cambaling",Lando,5179
Iloilo,New Lucena,Councilor,"Sornito, Jose Eliezar Sumbillo",Bimbo,5179
Cebu,Aloguinsan,Councilor,"Gacang, Claudio Ciniafranca",Odiong,5179
Bohol,Bilar,Councilor,"Malima, Roberto M.",Romy,5180
Agusan del Norte,Veruela,Councilor,"Subaldo, Amabel Monoy",Emma,5180
Ilocos Norte,Baccara,Councilor,"Visaya, Emilio Subia",Milio,5181
Ilocos Norte,Marcos,Councilor,"Pillos, Nerio Paguirigan",Ner,5181
